;co2;humidity;temperature;timestamp;month;day;time
99;418;48.6546;20.4949;6;10;14;08:09:31
100;421;48.6543;20495;6;10;14;08:11:15
101;420;48654;20.4949;6;10;14;08:13:21
102;423;48.6518;20495;6;10;14;08:31:09
103;421;48.6501;20.4948;6;10;14;08:54:35
104;422;48.65;20.4949;6;10;14;08:55:43
105;425;48.6502;20.4946;6;10;14;09:05:27
106;427;48.6501;20.4945;6;10;14;09:10:14
107;426;48.6503;20.4942;6;10;14;09:24:25
108;420;48.6531;20.4927;6;10;14;10:25:14
109;425;48.6584;20.4861;6;10;14;16:39:36
110;424;48.6591;20486;6;10;14;17:05:13
111;422;48.6584;20.4861;6;10;14;17:06:58
112;427;48.6583;20.4861;6;10;14;17:14:23
113;427;48.6561;20.4867;6;10;14;17:35:38
114;425;48.6557;20.4867;6;10;14;17:45:42
115;424;48.6546;20.4871;6;10;14;17:53:56
116;421;48.6539;20.4872;6;10;14;18:00:47
117;420;48.6536;20.4874;6;10;14;18:02:19
118;427;48.6546;20.4872;6;10;14;18:34:51
119;425;48.65600000000001;20487;6;10;14;18:49:47
120;422;48.6559;20.4869;6;10;14;18:56:50
121;429;48.6564;20.4871;6;10;14;19:09:08
122;420;48.6567;20.4871;6;10;14;19:10:12
123;421;48.6562;20.4871;6;10;14;19:13:41
124;424;48.6568;20.4871;6;10;14;19:17:45
125;428;48.6566;20.4873;6;10;14;19:27:17
126;426;48.6573;20.4873;6;10;14;19:48:16
127;423;48.6568;20.4873;6;10;14;19:51:30
128;427;48.6576;20.4872;6;10;14;19:54:26
129;423;48.6566;20.4873;6;10;14;20:01:13
130;434;48.6572;20.4872;6;10;14;20:34:45
131;421;48.6569;20.4873;6;10;14;20:44:53
132;423;48.6576;20.4873;6;10;14;20:50:04
133;432;48.6572;20.4869;6;10;14;20:59:21
134;425;48.6573;20.4872;6;10;14;21:02:10
135;425;48.65600000000001;20.4873;6;10;14;21:18:55
136;421;48.6565;20.4873;6;10;14;21:22:39
137;425;48.6562;20.4872;6;10;14;21:31:49
138;420;48.6562;20.4873;6;10;14;21:37:28
139;430;48.6563;20.4872;6;10;14;21:48:09
140;421;48.6548;20.4873;6;10;14;22:23:40
141;423;48.6558;20.4871;6;10;14;22:32:01
142;417;48.6554;20487;6;10;14;22:38:29
143;421;48.6546;20487;6;10;14;23:00:32
144;424;48.6545;20.4871;6;10;14;23:14:27
145;420;48.6546;20.4871;6;10;14;23:18:22
146;420;48.6536;20.4872;6;10;14;23:23:16
147;417;48.6521;20.4874;6;10;14;23:41:44
148;420;48.6538;20.4872;6;10;14;23:48:11
149;414;48.6527;20.4874;6;10;14;23:53:35
150;427;48.6524;20.4875;6;10;14;23:57:16
151;415;48.6527;20.4873;0;10;15;00:15:42
152;416;48.6531;20.4872;0;10;15;00:18:33
153;421;48.6522;20.4871;0;10;15;00:27:28
154;421;48.6504;20.4874;0;10;15;00:59:07
155;414;48651;20.4873;0;10;15;01:10:31
156;420;48.65;20.4876;0;10;15;01:18:48
157;423;48.6503;20.4875;0;10;15;01:28:01
158;420;48.6506;20.4874;0;10;15;01:29:24
159;421;48.6498;20.4874;0;10;15;01:35:24
160;414;48645;20.4858;0;10;15;02:20:29
161;412;48.6428;20.4858;0;10;15;02:32:28
162;414;46.1001;20.4865;0;10;15;03:07:48
163;414;46.0983;20.4865;0;10;15;03:11:43
164;416;46.0965;20.4864;0;10;15;03:42:23
165;417;46.0952;20.4863;0;10;15;03:45:50
166;428;43.5447;20.4924;0;10;15;15:57:34
167;426;43.5445;20.4924;0;10;15;15:59:48
168;427;43.5441;20.4923;0;10;15;16:00:51
169;426;43.5441;20.4923;0;10;15;16:02:01
170;425;43.5441;20.4923;0;10;15;16:03:14
171;420;43.5438;20.4922;0;10;15;16:04:15
172;420;43.5424;20492;0;10;15;16:22:50
173;416;43.5423;20.4919;0;10;15;16:23:50
174;422;43.5421;20.4916;0;10;15;16:31:59
175;421;43542;20.4913;0;10;15;16:50:44
176;428;43542;20.4912;0;10;15;16:51:57
177;422;43.5418;20.4912;0;10;15;16:53:05
178;423;43.5425;20.4912;0;10;15;16:57:31
179;420;43.5422;20491;0;10;15;16:59:49
180;417;43.5424;20491;0;10;15;17:00:54
181;420;43.5417;20.4911;0;10;15;17:03:25
182;417;43.5417;20.4912;0;10;15;17:06:31
183;417;43542;20.4912;0;10;15;17:07:46
184;420;43.5419;20.4912;0;10;15;17:08:46
185;421;43542;20491;0;10;15;17:11:12
186;426;43.5424;20.4908;0;10;15;17:14:22
187;426;43.5428;20.4908;0;10;15;17:15:22
188;414;43.5422;20.4908;0;10;15;17:16:33
189;415;43.5425;20.4907;0;10;15;17:17:38
190;421;43.5431;20.4907;0;10;15;17:18:51
191;424;43.5434;20.4905;0;10;15;17:20:20
192;420;43.5435;20.4905;0;10;15;17:21:30
193;419;43544;20.4904;0;10;15;17:22:38
194;416;43.5432;20.4905;0;10;15;17:23:41
195;414;43.5434;20.4904;0;10;15;17:24:51
196;414;43.5433;20.4904;0;10;15;17:25:52
197;422;43.5435;20.4905;0;10;15;17:26:53
198;413;43.5437;20.4903;0;10;15;17:29:17
199;410;43.5439;20.4904;0;10;15;17:30:20
200;419;43.5442;20.4903;0;10;15;17:31:38
201;422;43.5444;20.4903;0;10;15;17:32:41
202;422;43.5445;20.4901;0;10;15;17:34:02
203;421;43.5444;20.4903;0;10;15;17:35:10
204;422;43.5437;20.4903;0;10;15;17:36:15
205;427;43544;20.4904;0;10;15;17:37:20
206;429;43.5444;20.4903;0;10;15;17:38:21
207;417;43.5441;20.4903;0;10;15;17:39:21
208;423;43.5444;20.4902;0;10;15;17:40:23
209;419;43.5446;20.4902;0;10;15;17:41:25
210;420;43.5442;20.4902;0;10;15;17:42:27
211;420;43.5444;20.4901;0;10;15;17:43:42
212;421;43.5442;20.4902;0;10;15;17:44:43
213;417;43.5446;20.4902;0;10;15;17:46:09
214;418;43.5445;20.4901;0;10;15;17:47:11
215;416;43.5449;20.4902;0;10;15;17:48:15
216;421;43.5449;20.4902;0;10;15;17:49:28
217;424;43.5446;20.4902;0;10;15;17:50:38
218;421;43.5445;20.4902;0;10;15;17:51:38
219;418;43.5447;20.4902;0;10;15;17:52:40
220;423;43.5448;20.49;0;10;15;17:53:41
221;422;43.5447;20.4901;0;10;15;17:54:47
222;414;43.5449;20.4901;0;10;15;17:55:52
223;423;43545;20.49;0;10;15;17:57:04
224;424;43.5448;20.4901;0;10;15;17:58:26
225;424;43545;20.4901;0;10;15;17:59:27
226;424;43.5451;20.49;0;10;15;18:00:31
227;422;43.5448;20.49;0;10;15;18:01:36
228;423;43.5449;20.49;0;10;15;18:02:44
229;421;43.5443;20.4901;0;10;15;18:03:45
230;416;43.5446;20.4901;0;10;15;18:05:00
231;415;43.5448;20.4901;0;10;15;18:06:01
232;419;43.5447;20.49;0;10;15;18:07:10
233;417;43.5449;20.49;0;10;15;18:08:16
234;421;43.5449;20.49;0;10;15;18:09:32
235;420;43.5449;20.49;0;10;15;18:10:34
236;416;43.5446;20.4901;0;10;15;18:11:43
237;416;43.5448;20.4901;0;10;15;18:12:44
238;416;43.5449;20.49;0;10;15;18:13:48
239;416;43.5452;20.49;0;10;15;18:14:57
240;425;43.5453;20.49;0;10;15;18:16:01
241;420;43.5455;20.49;0;10;15;18:17:02
242;416;43.5451;20.49;0;10;15;18:18:02
243;413;43.5453;20.49;0;10;15;18:19:13
244;416;43.5453;20.49;0;10;15;18:20:40
245;414;46.08;20.4901;0;10;15;18:22:02
246;413;43.5455;20.49;0;10;15;18:23:02
247;420;46.0804;20.4899;0;10;15;18:24:13
248;417;46.0801;20.49;0;10;15;18:25:19
249;417;46.0802;20.4899;0;10;15;18:26:28
250;417;46.0806;20.4899;0;10;15;18:27:41
251;415;46.0801;20.4899;0;10;15;18:28:52
252;424;46.0805;20.4899;0;10;15;18:29:52
253;419;46081;20.4899;0;10;15;18:31:11
254;414;46.0812;20.4898;0;10;15;18:32:20
255;416;46.0822;20.4899;0;10;15;18:33:23
256;427;46.0815;20.4898;0;10;15;18:34:29
257;425;46.0825;20.4898;0;10;15;18:35:38
258;425;46.0829;20.4897;0;10;15;18:36:45
259;420;46.0823;20.4897;0;10;15;18:37:47
260;416;46.0825;20.4897;0;10;15;18:38:53
261;414;46.0837;20.4896;0;10;15;18:39:54
262;421;46.0835;20.4896;0;10;15;18:40:59
263;421;46.0828;20.4897;0;10;15;18:42:07
264;415;46.0832;20.4897;0;10;15;18:43:08
265;417;46.0832;20.4897;0;10;15;18:44:14
266;416;46.0846;20.4898;0;10;15;18:45:36
267;415;46084;20.4896;0;10;15;18:46:40
268;415;46.0843;20.4897;0;10;15;18:47:42
269;419;46085;20.4896;0;10;15;18:48:54
270;419;46.0852;20.4896;0;10;15;18:49:58
271;424;46.0851;20.4897;0;10;15;18:50:58
272;424;46085;20.4896;0;10;15;18:52:13
273;419;46.0855;20.4896;0;10;15;18:53:14
274;420;46.0856;20.4896;0;10;15;18:54:28
275;414;46.0859;20.4897;0;10;15;18:55:37
276;423;46.0855;20.4897;0;10;15;18:56:58
277;422;46.0857;20.4896;0;10;15;18:57:59
278;415;46.0855;20.4896;0;10;15;18:59:04
279;413;46.0851;20.4898;0;10;15;19:00:22
280;413;46.0856;20.4898;0;10;15;19:02:01
281;410;46085;20.4898;0;10;15;19:03:06
282;418;46.0849;20.4897;0;10;15;19:04:07
283;418;46085;20.4899;0;10;15;19:05:17
284;418;46.0848;20.4898;0;10;15;19:06:19
285;422;46.0847;20.4899;0;10;15;19:07:57
286;419;46.0847;20.4899;0;10;15;19:09:08
287;420;46.0844;20.4899;0;10;15;19:10:17
288;412;46.0844;20.4899;0;10;15;19:11:20
289;416;46.0845;20.4899;0;10;15;19:12:24
290;418;46.0846;20.4898;0;10;15;19:13:31
291;415;46.0846;20.4899;0;10;15;19:14:38
292;417;46.0845;20.4899;0;10;15;19:15:40
293;416;46.0843;20.4898;0;10;15;19:16:42
294;415;46.0843;20.4899;0;10;15;19:17:46
295;414;46.0844;20.4898;0;10;15;19:18:53
296;412;46.0846;20.4899;0;10;15;19:20:09
297;413;46.0842;20.4898;0;10;15;19:21:32
298;420;46.0842;20.4898;0;10;15;19:22:32
299;421;46.0841;20.4898;0;10;15;19:23:40
300;411;46.0841;20.4898;0;10;15;19:24:54
301;419;46.0842;20.4899;0;10;15;19:26:05
302;422;46.0846;20.4898;0;10;15;19:27:08
303;427;46.0842;20.4897;0;10;15;19:28:19
304;417;46.0842;20.4897;0;10;15;19:29:43
305;422;46084;20.4898;0;10;15;19:31:23
306;419;46.0841;20.4898;0;10;15;19:32:50
307;419;46.0848;20.4898;0;10;15;19:33:58
308;418;46.0841;20.4897;0;10;15;19:35:07
309;412;46.0846;20.4897;0;10;15;19:36:27
310;414;46.0846;20.4897;0;10;15;19:37:49
311;421;46.0848;20.4896;0;10;15;19:38:52
312;420;46.0848;20.4896;0;10;15;19:40:48
313;420;46.0847;20.4896;0;10;15;19:42:07
314;419;46.0848;20.4897;0;10;15;19:43:18
315;421;46.0845;20.4896;0;10;15;19:44:28
316;417;46.0851;20.4896;0;10;15;19:45:28
317;416;46.0849;20.4896;0;10;15;19:46:28
318;418;46.0846;20.4896;0;10;15;19:47:30
319;419;46.0847;20.4896;0;10;15;19:48:42
320;420;46.0845;20.4896;0;10;15;19:49:51
321;420;46.0847;20.4896;0;10;15;19:50:55
322;420;46.0841;20.4897;0;10;15;19:52:17
323;421;46.0844;20.4897;0;10;15;19:53:36
324;415;46.0844;20.4895;0;10;15;19:54:44
325;411;46.0842;20.4897;0;10;15;19:56:01
326;413;46.0843;20.4895;0;10;15;19:57:12
327;410;46.0848;20.4896;0;10;15;19:58:15
328;417;46.0845;20.4896;0;10;15;19:59:23
329;421;46.0845;20.4897;0;10;15;20:00:49
330;423;46.0844;20.4896;0;10;15;20:02:29
331;423;46.0844;20.4897;0;10;15;20:03:36
332;416;46.0845;20.4896;0;10;15;20:04:40
333;417;46.0843;20.4897;0;10;15;20:05:53
334;417;46.0844;20.4897;0;10;15;20:06:56
335;417;46.0848;20.4896;0;10;15;20:08:10
336;420;46.0843;20.4897;0;10;15;20:09:10
337;419;46.0844;20.4897;0;10;15;20:10:20
338;418;46.0841;20.4897;0;10;15;20:11:44
339;418;46.0844;20.4898;0;10;15;20:12:51
340;410;46.0844;20.4897;0;10;15;20:13:57
341;413;46.0844;20.4898;0;10;15;20:15:01
342;411;46.0842;20.4897;0;10;15;20:16:03
343;411;46.0842;20.4897;0;10;15;20:17:10
344;408;46.0844;20.4898;0;10;15;20:18:40
345;407;46084;20.4898;0;10;15;20:20:17
346;417;46.0844;20.4898;0;10;15;20:21:19
347;416;46.0841;20.4898;0;10;15;20:22:35
348;414;46.0843;20.4898;0;10;15;20:23:39
349;412;46.0847;20.4898;0;10;15;20:24:44
350;414;46.0845;20.4897;0;10;15;20:25:51
351;414;46.0842;20.4898;0;10;15;20:26:52
352;414;46084;20.4897;0;10;15;20:28:04
353;419;46.0841;20.4899;0;10;15;20:29:04
354;417;46.0846;20.4898;0;10;15;20:30:04
355;413;46.0843;20.4899;0;10;15;20:31:14
356;419;46.0841;20.4899;0;10;15;20:32:21
357;412;46.0844;20.4898;0;10;15;20:33:25
358;421;46.0841;20.4899;0;10;15;20:35:06
359;423;46.0842;20.4899;0;10;15;20:36:06
360;414;46.0843;20.49;0;10;15;20:37:18
361;416;46.0846;20.4899;0;10;15;20:38:23
362;417;46.0842;20.4899;0;10;15;20:39:28
363;417;46.0845;20.49;0;10;15;20:40:30
364;419;46.0842;20.4899;0;10;15;20:41:36
365;421;46.0842;20.49;0;10;15;20:42:53
366;417;46.0844;20.49;0;10;15;20:43:56
367;421;46.0837;20.49;0;10;15;20:44:56
368;421;46084;20.4901;0;10;15;20:46:00
369;415;46.0839;20.49;0;10;15;20:47:38
370;414;46.0838;20.49;0;10;15;20:48:38
371;415;46.0838;20.49;0;10;15;20:49:42
372;418;46084;20.49;0;10;15;20:50:42
373;420;46.0837;20.49;0;10;15;20:51:49
374;417;46.0841;20.49;0;10;15;20:53:02
375;422;46.0839;20.4901;0;10;15;20:54:02
376;422;46.0838;20.49;0;10;15;20:55:21
377;426;46.0838;20.4901;0;10;15;20:56:23
378;424;46.0836;20.4901;0;10;15;20:57:31
379;413;46084;20.4901;0;10;15;20:58:45
380;411;46.0839;20.4901;0;10;15;20:59:48
381;415;46.0842;20.4901;0;10;15;21:00:49
382;415;46.0834;20.4901;0;10;15;21:01:50
383;419;46.0837;20.49;0;10;15;21:02:55
384;413;46.0836;20.4901;0;10;15;21:04:04
385;411;46.0835;20.4902;0;10;15;21:05:07
386;414;46.0838;20.4902;0;10;15;21:06:08
387;417;46.0839;20.4902;0;10;15;21:07:09
388;419;46.0832;20.4902;0;10;15;21:08:24
389;418;46.0835;20.4902;0;10;15;21:09:35
390;414;46.0841;20.4902;0;10;15;21:10:39
391;412;46.0836;20.4901;0;10;15;21:12:07
392;414;46.0833;20.4903;0;10;15;21:13:14
393;416;46.0834;20.4903;0;10;15;21:14:27
394;418;46.0829;20.4902;0;10;15;21:15:35
395;418;46.0831;20.4903;0;10;15;21:16:36
396;417;46.0835;20.4903;0;10;15;21:17:37
397;417;46.0835;20.4903;0;10;15;21:18:58
398;415;46.0831;20.4903;0;10;15;21:20:02
399;418;46.0831;20.4903;0;10;15;21:21:03
400;417;46.0834;20.4903;0;10;15;21:22:04
401;416;46.0833;20.4903;0;10;15;21:23:22
402;417;46083;20.4904;0;10;15;21:24:31
403;416;46.0831;20.4904;0;10;15;21:25:37
404;410;46.0829;20.4904;0;10;15;21:26:58
405;414;46.0831;20.4904;0;10;15;21:28:09
406;416;46083;20.4904;0;10;15;21:29:13
407;415;46.0833;20.4904;0;10;15;21:30:21
408;414;46.0828;20.4904;0;10;15;21:31:31
409;421;46.0827;20.4905;0;10;15;21:32:36
410;417;46.0831;20.4904;0;10;15;21:33:46
411;414;46083;20.4904;0;10;15;21:34:46
412;419;46.0829;20.4904;0;10;15;21:35:56
413;419;46.0828;20.4903;0;10;15;21:36:58
414;418;46.0833;20.4901;0;10;15;21:38:04
415;418;46.0836;20.4902;0;10;15;21:39:09
416;415;46.0826;20.4902;0;10;15;21:40:38
417;417;46.0831;20.4902;0;10;15;21:41:39
418;415;46.0831;20.4902;0;10;15;21:42:40
419;414;46.0831;20.4902;0;10;15;21:43:48
420;412;46.0834;20.4902;0;10;15;21:45:04
421;416;46.0832;20.4901;0;10;15;21:46:10
422;418;46.0827;20.4901;0;10;15;21:47:11
423;415;46.0831;20.4902;0;10;15;21:48:17
424;412;46.0827;20.4902;0;10;15;21:49:17
425;412;46.0831;20.4902;0;10;15;21:50:17
426;413;46.0831;20.4902;0;10;15;21:51:19
427;414;46083;20.4901;0;10;15;21:52:26
428;423;46.0829;20.4901;0;10;15;21:53:47
429;412;46.0829;20.49;0;10;15;21:54:51
430;410;46083;20.4901;0;10;15;21:55:52
431;411;46.0832;20.4901;0;10;15;21:57:23
432;412;46.0832;20.4901;0;10;15;21:58:38
433;420;46.0837;20.49;0;10;15;21:59:46
434;416;46.0831;20.49;0;10;15;22:00:52
435;415;46.0833;20.49;0;10;15;22:02:08
436;415;46.0836;20.49;0;10;15;22:03:18
437;411;46.0839;20.49;0;10;15;22:04:21
438;412;46.0837;20.49;0;10;15;22:05:36
439;409;46.0836;20.4899;0;10;15;22:06:45
440;411;46.0836;20.4899;0;10;15;22:07:51
441;413;46.0839;20.4898;0;10;15;22:09:00
442;413;46.0834;20.4898;0;10;15;22:10:55
443;413;46.0833;20.4899;0;10;15;22:12:03
444;409;46.0834;20.4899;0;10;15;22:13:07
445;410;46.0837;20.49;0;10;15;22:14:08
446;414;46.0835;20.4899;0;10;15;22:15:31
447;414;46.0838;20.4898;0;10;15;22:16:37
448;415;46.0837;20.4898;0;10;15;22:17:40
449;410;46.0834;20.4899;0;10;15;22:18:40
450;416;46.0836;20.4899;0;10;15;22:19:47
451;418;46.0839;20.4898;0;10;15;22:21:10
452;414;46.0839;20.4898;0;10;15;22:22:20
453;413;46.0836;20.4898;0;10;15;22:23:24
454;419;46.0836;20.4898;0;10;15;22:24:45
455;419;46.0836;20.4899;0;10;15;22:25:46
456;415;46.0835;20.4898;0;10;15;22:26:53
457;415;46.0833;20.4898;0;10;15;22:27:56
458;415;46.0841;20.4898;0;10;15;22:29:16
459;414;46.0836;20.4899;0;10;15;22:30:37
460;416;46.0846;20.4898;0;10;15;22:31:37
461;415;46084;20.4896;0;10;15;22:32:48
462;414;46.0843;20.4897;0;10;15;22:33:48
463;415;46.0838;20.4898;0;10;15;22:34:59
464;413;46.0837;20.4898;0;10;15;22:36:05
465;413;46084;20.4897;0;10;15;22:37:23
466;410;46.0842;20.4897;0;10;15;22:38:24
467;422;46.0832;20.4898;0;10;15;22:39:30
468;422;46.0834;20.4898;0;10;15;22:40:31
469;415;46.0842;20.4897;0;10;15;22:42:09
470;411;46.0844;20.4897;0;10;15;22:43:12
471;408;46.0842;20.4897;0;10;15;22:44:25
472;417;46.0839;20.4897;0;10;15;22:45:39
473;415;46.0843;20.4896;0;10;15;22:46:49
474;418;46.0842;20.4896;0;10;15;22:47:49
475;414;46.0835;20.4896;0;10;15;22:48:49
476;413;46.0835;20.4896;0;10;15;22:49:54
477;418;46.0841;20.4897;0;10;15;22:50:58
478;410;46.0835;20.4897;0;10;15;22:52:04
479;414;46.0835;20.4897;0;10;15;22:53:08
480;417;46.0829;20.4899;0;10;15;22:54:18
481;419;46.0834;20.4899;0;10;15;22:55:24
482;412;46.0835;20.4898;0;10;15;22:56:30
483;411;46.0834;20.4898;0;10;15;22:58:10
484;417;46.0837;20.4898;0;10;15;22:59:26
485;416;46.0832;20.4898;0;10;15;23:00:26
486;415;46.0833;20.4898;0;10;15;23:01:31
487;411;46.0825;20.49;0;10;15;23:02:34
488;413;46.0834;20.4898;0;10;15;23:03:35
489;417;46.0834;20.4898;0;10;15;23:04:49
490;412;46.0838;20.4898;0;10;15;23:06:00
491;418;46.0836;20.4897;0;10;15;23:07:01
492;416;46.0832;20.4899;0;10;15;23:08:03
493;417;46.0833;20.4898;0;10;15;23:09:05
494;412;46.0837;20.4898;0;10;15;23:10:09
495;418;46.0824;20.4899;0;10;15;23:11:11
496;414;46.0836;20.4898;0;10;15;23:12:12
497;410;46.0835;20.4898;0;10;15;23:13:30
498;409;46.0828;20.4899;0;10;15;23:14:30
499;410;46.0832;20.4899;0;10;15;23:15:31
500;406;46.0839;20.4898;0;10;15;23:16:35
501;408;46.0837;20.4897;0;10;15;23:17:40
502;416;46.0835;20.4897;0;10;15;23:18:40
503;417;46.0837;20.4897;0;10;15;23:19:41
504;416;46.0832;20.4897;0;10;15;23:20:45
505;411;46.0839;20.4897;0;10;15;23:35:42
506;411;46.0843;20.4894;0;10;15;23:40:32
507;415;46.0841;20.4894;0;10;15;23:42:12
508;414;46.0841;20.4893;0;10;15;23:50:54
509;416;46.0845;20.4893;0;10;15;23:52:26
510;413;46.0843;20.4893;0;10;15;23:54:45
511;410;46.0846;20.4891;1;10;16;00:01:39
512;408;46.0848;20.4892;1;10;16;00:02:51
513;409;46.0839;20.4893;1;10;16;00:04:12
514;415;46.0848;20.4892;1;10;16;00:05:36
515;411;46.0846;20.4892;1;10;16;00:11:18
516;411;46.0848;20.4891;1;10;16;00:13:43
517;410;46.0844;20.4892;1;10;16;00:15:05
518;410;46.0846;20.4892;1;10;16;00:19:45
519;412;46.0842;20.4892;1;10;16;00:39:18
520;412;46.0848;20.4891;1;10;16;00:41:59
521;405;46.0847;20489;1;10;16;00:46:00
522;414;46.0849;20489;1;10;16;00:49:42
523;409;46.0847;20.4889;1;10;16;00:55:40
524;410;46.0845;20489;1;10;16;00:58:05
525;415;46.0845;20489;1;10;16;00:59:21
526;417;46.0852;20.4889;1;10;16;01:02:16
527;411;46.0847;20.4889;1;10;16;01:04:23
528;415;46.0845;20.4889;1;10;16;01:06:03
529;413;46.0844;20.4889;1;10;16;01:07:42
530;413;46.0851;20.4889;1;10;16;01:09:06
531;413;46.0847;20.4889;1;10;16;01:14:24
532;410;46.0849;20489;1;10;16;01:20:39
533;414;46.0848;20.4889;1;10;16;01:24:22
534;414;46.0846;20.4889;1;10;16;01:26:15
535;412;46.0848;20.4889;1;10;16;01:28:21
536;409;46.0846;20.4889;1;10;16;01:31:25
537;411;46.0844;20.4888;1;10;16;01:32:45
538;408;46.0849;20.4888;1;10;16;01:34:49
539;407;46.0847;20.4889;1;10;16;01:36:00
540;412;46.0849;20.4888;1;10;16;01:37:13
541;410;46.0848;20.4888;1;10;16;01:38:39
542;405;46.0843;20.4888;1;10;16;01:39:52
543;409;46.0848;20.4888;1;10;16;01:43:20
544;406;46.0841;20.4888;1;10;16;01:46:28
545;403;46084;20.4888;1;10;16;01:48:29
546;411;46.0843;20.4889;1;10;16;01:54:02
547;410;46.0833;20489;1;10;16;02:02:58
548;411;46.0835;20.4888;1;10;16;02:04:56
549;413;46.0847;20.4884;1;10;16;02:13:25
550;413;46.0844;20.4884;1;10;16;02:14:30
551;414;46.0851;20.4882;1;10;16;02:16:04
552;407;46.0858;20.488000000000003;1;10;16;02:19:25
553;403;46.0863;20.4879;1;10;16;02:23:03
554;405;46.0888;20.4876;1;10;16;02:26:53
555;412;46.0896;20.4874;1;10;16;02:31:17
556;411;46.0904;20.4873;1;10;16;02:37:45
557;407;46.0914;20.4871;1;10;16;02:40:43
558;406;46.0919;20.4872;1;10;16;02:47:45
559;414;46092;20.4872;1;10;16;02:51:23
560;405;46.0924;20.4871;1;10;16;02:53:00
561;414;46.0922;20.4871;1;10;16;02:56:23
562;411;46.0935;20.4871;1;10;16;02:59:02
563;406;46.0931;20487;1;10;16;03:05:19
564;406;46.0933;20487;1;10;16;03:06:23
565;414;46.0932;20.4869;1;10;16;03:08:49
566;411;46.0941;20.4868;1;10;16;03:18:05
567;409;46.0937;20.4867;1;10;16;03:31:51
568;410;46.0938;20.4866;1;10;16;03:33:42
569;410;46094;20.4867;1;10;16;03:37:44
570;414;46.0928;20.4868;1;10;16;03:41:09
571;419;46.0928;20.4868;1;10;16;03:42:22
572;407;46.0927;20.4868;1;10;16;03:46:44
573;408;46.0925;20487;1;10;16;03:49:02
574;406;46.0928;20.4868;1;10;16;03:51:40
575;413;46.0922;20.4868;1;10;16;03:57:28
576;404;46.0922;20.4868;1;10;16;04:01:46
577;403;46.0928;20.4868;1;10;16;04:02:47
578;405;46.0926;20.4867;1;10;16;04:03:47
579;412;46.0925;20.4867;1;10;16;04:04:48
580;412;46.0925;20.4867;1;10;16;04:05:48
581;415;46.0945;20.4865;1;10;16;04:38:11
582;419;46.0942;20.4866;1;10;16;04:39:11
583;451;48.6446;20.4947;1;10;16;14:16:24
584;457;48.6443;20.4946;1;10;16;14:18:24
585;459;48.6433;20.4947;1;10;16;14:21:24
586;461;48.6426;20.4947;1;10;16;14:22:24
587;460;48.6436;20.4945;1;10;16;14:23:24
588;450;48.6435;20.4944;1;10;16;14:24:24
589;461;48.6439;20.4942;1;10;16;14:28:25
590;454;48.6441;20.4941;1;10;16;14:29:25
591;453;48644;20.4941;1;10;16;14:30:25
592;457;48.6437;20494;1;10;16;14:31:25
593;455;48.6432;20494;1;10;16;14:33:25
594;458;48643;20.4939;1;10;16;14:34:25
595;457;48.6433;20494;1;10;16;14:35:25
596;454;48.6434;20.4939;1;10;16;14:36:25
597;452;48.6427;20.4939;1;10;16;14:37:25
598;447;48.6427;20.4938;1;10;16;14:38:25
599;448;48.6425;20.4938;1;10;16;14:39:25
600;448;48.6428;20.4937;1;10;16;14:40:25
601;449;48.6428;20.4937;1;10;16;14:41:25
602;446;48.6428;20.4936;1;10;16;14:42:25
603;449;48.6429;20.4936;1;10;16;14:43:25
604;449;48.6428;20.4935;1;10;16;14:44:25
605;459;48.6427;20.4935;1;10;16;14:45:25
606;447;48.6432;20.4934;1;10;16;14:46:25
607;447;48.6426;20.4934;1;10;16;14:47:25
608;447;48643;20.4934;1;10;16;14:48:25
609;450;48.6432;20.4933;1;10;16;14:49:25
610;448;48.6428;20.4933;1;10;16;14:50:25
611;452;48.6429;20.4933;1;10;16;14:51:25
612;451;48.6424;20.4933;1;10;16;14:52:25
613;445;48.6424;20.4932;1;10;16;14:53:25
614;442;48.6426;20.4932;1;10;16;14:54:25
615;442;48.6424;20.4932;1;10;16;14:55:25
616;444;48.6425;20.4931;1;10;16;14:56:25
617;451;48.6424;20493;1;10;16;14:57:25
618;448;48.6424;20493;1;10;16;14:58:25
619;443;48.6429;20.4929;1;10;16;14:59:25
620;438;48.6433;20.4929;1;10;16;15:00:25
621;440;48643;20.4928;1;10;16;15:01:25
622;443;48.6425;20.4928;1;10;16;15:02:25
623;443;48.6428;20.4928;1;10;16;15:03:25
624;447;48.6428;20.4928;1;10;16;15:04:25
625;452;48.6429;20.4927;1;10;16;15:05:25
626;450;48.6424;20.4926;1;10;16;15:06:25
627;454;48643;20.4926;1;10;16;15:07:25
628;455;48.6427;20.4926;1;10;16;15:08:25
629;454;48.6431;20.4925;1;10;16;15:09:25
630;442;48.6429;20.4925;1;10;16;15:10:25
631;437;48.6433;20.4924;1;10;16;15:11:25
632;439;48.6428;20.4925;1;10;16;15:12:25
633;441;48.6428;20.4924;1;10;16;15:13:25
634;443;48643;20.4923;1;10;16;15:14:26
635;442;48.6429;20.4924;1;10;16;15:15:26
636;445;48.6429;20.4922;1;10;16;15:16:26
637;439;48.6429;20.4923;1;10;16;15:17:26
638;437;48.6426;20.4923;1;10;16;15:18:26
639;438;48.6427;20.4922;1;10;16;15:19:26
640;442;48.6428;20.4922;1;10;16;15:22:36
641;439;48643;20492;1;10;16;15:23:36
